,metro_area,postal_code,median_sale_price,house_count
637,"Oklahoma City,OK",73013,315000.0,252
638,"Oklahoma City,OK",73020,344250.0,26
639,"Oklahoma City,OK",73025,3000000.0,1
640,"Oklahoma City,OK",73026,520000.0,1
641,"Oklahoma City,OK",73049,470000.0,19
642,"Oklahoma City,OK",73054,499900.0,1
643,"Oklahoma City,OK",73064,275990.0,120
644,"Oklahoma City,OK",73071,577700.0,1
645,"Oklahoma City,OK",73078,298500.0,30
646,"Oklahoma City,OK",73084,26500.0,5
647,"Oklahoma City,OK",73099,277000.0,452
648,"Oklahoma City,OK",73102,376000.0,2
649,"Oklahoma City,OK",73103,424750.0,24
650,"Oklahoma City,OK",73104,498500.0,16
651,"Oklahoma City,OK",73105,167500.0,14
652,"Oklahoma City,OK",73106,375000.0,55
653,"Oklahoma City,OK",73107,190000.0,125
654,"Oklahoma City,OK",73108,127500.0,15
655,"Oklahoma City,OK",73109,140000.0,27
656,"Oklahoma City,OK",73110,131000.0,14
657,"Oklahoma City,OK",73111,121750.0,34
658,"Oklahoma City,OK",73112,203400.0,148
659,"Oklahoma City,OK",73114,159000.0,66
660,"Oklahoma City,OK",73115,138700.0,10
661,"Oklahoma City,OK",73116,300000.0,47
662,"Oklahoma City,OK",73117,117000.0,27
663,"Oklahoma City,OK",73118,282000.0,101
664,"Oklahoma City,OK",73119,115500.0,52
665,"Oklahoma City,OK",73120,235000.0,169
666,"Oklahoma City,OK",73121,79000.0,5
667,"Oklahoma City,OK",73122,201000.0,31
668,"Oklahoma City,OK",73127,211241.5,64
669,"Oklahoma City,OK",73128,244250.0,16
670,"Oklahoma City,OK",73129,93600.0,34
671,"Oklahoma City,OK",73130,214000.0,20
672,"Oklahoma City,OK",73131,333000.0,15
673,"Oklahoma City,OK",73132,229000.0,95
674,"Oklahoma City,OK",73134,136500.0,12
675,"Oklahoma City,OK",73135,210000.0,86
676,"Oklahoma City,OK",73139,200000.0,45
677,"Oklahoma City,OK",73141,170000.0,11
678,"Oklahoma City,OK",73142,375000.0,88
679,"Oklahoma City,OK",73149,150000.0,13
680,"Oklahoma City,OK",73150,350000.0,20
681,"Oklahoma City,OK",73151,645000.0,9
682,"Oklahoma City,OK",73159,180000.0,111
683,"Oklahoma City,OK",73160,292590.0,29
684,"Oklahoma City,OK",73162,250000.0,126
685,"Oklahoma City,OK",73165,307500.0,30
686,"Oklahoma City,OK",73169,382000.0,15
687,"Oklahoma City,OK",73170,275000.0,202
688,"Oklahoma City,OK",73173,322500.0,14
689,"Oklahoma City,OK",73179,262970.0,142
690,"Oklahoma City,OK",74851,244750.0,8
691,"Oklahoma City,OK",74857,197500.0,31
692,"Omaha,NE",68022,229000.0,22
693,"Omaha,NE",68102,280000.0,4
694,"Omaha,NE",68104,187000.0,14
695,"Omaha,NE",68105,220000.0,13
696,"Omaha,NE",68106,227000.0,7
697,"Omaha,NE",68107,160000.0,7
698,"Omaha,NE",68108,208000.0,4
699,"Omaha,NE",68110,190000.0,1
700,"Omaha,NE",68111,106000.0,4
701,"Omaha,NE",68112,185000.0,7
702,"Omaha,NE",68114,210000.0,3
703,"Omaha,NE",68116,365500.0,28
704,"Omaha,NE",68117,130000.0,3
705,"Omaha,NE",68118,705000.0,4
706,"Omaha,NE",68122,265000.0,3
707,"Omaha,NE",68124,420000.0,2
708,"Omaha,NE",68127,170000.0,3
709,"Omaha,NE",68130,327000.0,8
710,"Omaha,NE",68131,400000.0,11
711,"Omaha,NE",68132,1050000.0,3
712,"Omaha,NE",68134,218000.0,6
713,"Omaha,NE",68135,287000.0,16
714,"Omaha,NE",68136,351000.0,45
715,"Omaha,NE",68137,313000.0,6
716,"Omaha,NE",68138,249000.0,18
717,"Omaha,NE",68142,470000.0,2
718,"Omaha,NE",68144,258000.0,4
719,"Omaha,NE",68147,280000.0,2
720,"Omaha,NE",68152,170000.0,3
721,"Omaha,NE",68154,310000.0,5
722,"Omaha,NE",68157,267500.0,16
723,"Omaha,NE",68164,260000.0,11
724,"Portland,OR",97035,799000.0,5
725,"Portland,OR",97086,655000.0,2
726,"Portland,OR",97201,464500.0,78
727,"Portland,OR",97202,705000.0,203
728,"Portland,OR",97203,515000.0,183
729,"Portland,OR",97205,475000.0,19
730,"Portland,OR",97206,535000.0,272
731,"Portland,OR",97209,412000.0,111
732,"Portland,OR",97210,815000.0,57
733,"Portland,OR",97211,655000.0,204
734,"Portland,OR",97212,850000.0,138
735,"Portland,OR",97213,600000.0,169
736,"Portland,OR",97214,700000.0,101
737,"Portland,OR",97215,717800.0,87
738,"Portland,OR",97216,456000.0,74
739,"Portland,OR",97217,550000.0,236
740,"Portland,OR",97218,515000.0,66
741,"Portland,OR",97219,686952.5,246
742,"Portland,OR",97220,467750.0,146
743,"Portland,OR",97221,895048.5,60
744,"Portland,OR",97222,692000.0,1
745,"Portland,OR",97223,650000.0,66
746,"Portland,OR",97224,775000.0,13
747,"Portland,OR",97225,721000.0,134
748,"Portland,OR",97227,710000.0,18
749,"Portland,OR",97229,820000.0,395
750,"Portland,OR",97230,470000.0,179
751,"Portland,OR",97231,658000.0,27
752,"Portland,OR",97232,679000.0,50
753,"Portland,OR",97233,435000.0,117
754,"Portland,OR",97236,435950.0,122
755,"Portland,OR",97239,665000.0,111
756,"Portland,OR",97266,425000.0,145
757,"Portland,OR",97267,74000.0,1
758,"Raleigh,NC",27529,6233000.0,2
759,"Raleigh,NC",27560,525000.0,1
760,"Raleigh,NC",27601,512500.0,25
761,"Raleigh,NC",27603,355000.0,192
762,"Raleigh,NC",27604,330000.0,117
763,"Raleigh,NC",27605,551000.0,25
764,"Raleigh,NC",27606,464000.0,124
765,"Raleigh,NC",27607,612500.0,50
766,"Raleigh,NC",27608,875000.0,59
767,"Raleigh,NC",27609,500000.0,93
768,"Raleigh,NC",27610,332500.0,289
769,"Raleigh,NC",27612,458750.0,154
770,"Raleigh,NC",27613,508750.0,142
771,"Raleigh,NC",27614,555000.0,128
772,"Raleigh,NC",27615,440000.0,151
773,"Raleigh,NC",27616,360000.0,252
774,"Raleigh,NC",27617,422500.0,78
775,"Raleigh,NC",27703,460000.0,3
776,"Sacramento,CA",95758,565000.0,13
777,"Sacramento,CA",95811,810000.0,19
778,"Sacramento,CA",95814,764500.0,22
779,"Sacramento,CA",95815,350000.0,88
780,"Sacramento,CA",95816,810000.0,59
781,"Sacramento,CA",95817,549900.0,51
782,"Sacramento,CA",95818,737500.0,93
783,"Sacramento,CA",95819,772500.0,61
784,"Sacramento,CA",95820,455000.0,125
785,"Sacramento,CA",95821,516000.0,101
786,"Sacramento,CA",95822,455000.0,97
787,"Sacramento,CA",95823,451500.0,158
788,"Sacramento,CA",95824,385000.0,65
789,"Sacramento,CA",95825,420000.0,106
790,"Sacramento,CA",95826,497500.0,119
791,"Sacramento,CA",95827,455000.0,67
792,"Sacramento,CA",95828,460000.0,158
793,"Sacramento,CA",95829,625000.0,123
794,"Sacramento,CA",95830,1275000.0,3
795,"Sacramento,CA",95831,660000.0,97
796,"Sacramento,CA",95832,438000.0,30
797,"Sacramento,CA",95833,506000.0,122
798,"Sacramento,CA",95834,571750.0,152
799,"Sacramento,CA",95835,575000.0,187
800,"Sacramento,CA",95838,398750.0,104
801,"Sacramento,CA",95841,475000.0,68
802,"Sacramento,CA",95842,430000.0,133
803,"Sacramento,CA",95843,511000.0,46
804,"Sacramento,CA",95864,775000.0,116
805,"San Francisco,CA",94102,880000.0,33
806,"San Francisco,CA",94103,961250.0,54
807,"San Francisco,CA",94105,1415000.0,58
808,"San Francisco,CA",94107,1127499.5,116
809,"San Francisco,CA",94108,1065000.0,9
810,"San Francisco,CA",94109,1227500.0,130
811,"San Francisco,CA",94110,1479000.0,194
812,"San Francisco,CA",94111,1195000.0,21
813,"San Francisco,CA",94112,1365000.0,112
814,"San Francisco,CA",94114,1930000.0,137
815,"San Francisco,CA",94115,1805000.0,106
816,"San Francisco,CA",94116,1700000.0,87
817,"San Francisco,CA",94117,1705000.0,90
818,"San Francisco,CA",94118,2300000.0,82
819,"San Francisco,CA",94121,1850000.0,77
820,"San Francisco,CA",94122,1915000.0,93
821,"San Francisco,CA",94123,2514000.0,74
822,"San Francisco,CA",94124,977500.0,52
823,"San Francisco,CA",94127,2152500.0,50
824,"San Francisco,CA",94130,1823000.0,3
825,"San Francisco,CA",94131,1887500.0,98
826,"San Francisco,CA",94132,1500000.0,37
827,"San Francisco,CA",94133,2075000.0,44
828,"San Francisco,CA",94134,1150000.0,49
829,"San Francisco,CA",94158,1030000.0,25
830,"Seattle,WA",98101,700000.0,45
831,"Seattle,WA",98102,660000.0,130
832,"Seattle,WA",98103,907500.0,295
833,"Seattle,WA",98104,584250.0,30
834,"Seattle,WA",98105,1418000.0,105
835,"Seattle,WA",98106,709900.0,153
836,"Seattle,WA",98107,1000000.0,174
837,"Seattle,WA",98108,765000.0,75
838,"Seattle,WA",98109,815500.0,79
839,"Seattle,WA",98112,1497500.0,90
840,"Seattle,WA",98115,1000000.0,245
841,"Seattle,WA",98116,1015000.0,135
842,"Seattle,WA",98117,1105800.0,198
843,"Seattle,WA",98118,819333.0,147
844,"Seattle,WA",98119,942500.0,130
845,"Seattle,WA",98121,604200.0,99
846,"Seattle,WA",98122,890000.0,161
847,"Seattle,WA",98125,875000.0,147
848,"Seattle,WA",98126,760000.0,135
849,"Seattle,WA",98133,736500.0,100
850,"Seattle,WA",98134,762500.0,2
851,"Seattle,WA",98136,941500.0,114
852,"Seattle,WA",98144,895000.0,139
853,"Seattle,WA",98146,760000.0,93
854,"Seattle,WA",98164,630000.0,1
855,"Seattle,WA",98166,531250.0,4
856,"Seattle,WA",98168,550000.0,51
857,"Seattle,WA",98177,1060000.0,33
858,"Seattle,WA",98178,702500.0,83
859,"Seattle,WA",98199,1250000.0,123
860,"Tampa,FL",32206,2500000.0,1
861,"Tampa,FL",33572,255000.0,1
862,"Tampa,FL",33602,650000.0,113
863,"Tampa,FL",33603,445000.0,109
864,"Tampa,FL",33604,310000.0,235
865,"Tampa,FL",33605,274500.0,118
866,"Tampa,FL",33606,780000.0,104
867,"Tampa,FL",33607,390000.0,137
868,"Tampa,FL",33609,646500.0,130
869,"Tampa,FL",33610,289500.0,194
870,"Tampa,FL",33611,500650.0,218
871,"Tampa,FL",33612,301000.0,160
872,"Tampa,FL",33613,265000.0,89
873,"Tampa,FL",33614,325000.0,124
874,"Tampa,FL",33615,335000.0,203
875,"Tampa,FL",33616,470000.0,93
876,"Tampa,FL",33617,246000.0,107
877,"Tampa,FL",33618,412750.0,128
878,"Tampa,FL",33619,295000.0,170
879,"Tampa,FL",33624,391000.0,163
880,"Tampa,FL",33625,430000.0,121
881,"Tampa,FL",33626,573000.0,144
882,"Tampa,FL",33629,1043125.0,148
883,"Tampa,FL",33634,382000.0,71
884,"Tampa,FL",33635,453500.0,46
885,"Tampa,FL",33637,290000.0,24
886,"Tampa,FL",33647,490000.0,326
887,"Tucson,AZ",85641,484920.0,2
888,"Tucson,AZ",85701,635000.0,11
889,"Tucson,AZ",85704,413250.0,148
890,"Tucson,AZ",85705,268000.0,149
891,"Tucson,AZ",85706,242500.0,105
892,"Tucson,AZ",85709,310000.0,1
893,"Tucson,AZ",85710,300000.0,225
894,"Tucson,AZ",85711,290000.0,165
895,"Tucson,AZ",85712,295000.0,134
896,"Tucson,AZ",85713,217000.0,137
897,"Tucson,AZ",85714,250000.0,32
898,"Tucson,AZ",85715,386500.0,112
899,"Tucson,AZ",85716,367000.0,141
900,"Tucson,AZ",85718,565500.0,204
901,"Tucson,AZ",85719,356500.0,167
902,"Tucson,AZ",85730,295000.0,162
903,"Tucson,AZ",85735,215000.0,67
904,"Tucson,AZ",85736,44500.0,46
905,"Tucson,AZ",85737,452500.0,76
906,"Tucson,AZ",85738,62000.0,1
907,"Tucson,AZ",85739,457000.0,111
908,"Tucson,AZ",85741,343500.0,130
909,"Tucson,AZ",85742,384750.0,160
910,"Tucson,AZ",85743,369100.0,197
911,"Tucson,AZ",85745,330000.0,165
912,"Tucson,AZ",85746,285000.0,125
913,"Tucson,AZ",85747,380000.0,194
914,"Tucson,AZ",85748,375000.0,104
915,"Tucson,AZ",85749,650000.0,88
916,"Tucson,AZ",85750,522000.0,182
917,"Tucson,AZ",85755,647353.0,28
918,"Tucson,AZ",85756,326000.0,141
919,"Tucson,AZ",85757,340000.0,122
920,"Tulsa,OK",74008,413500.0,32
921,"Tulsa,OK",74011,938000.0,2
922,"Tulsa,OK",74037,387000.0,2
923,"Tulsa,OK",74055,760000.0,1
924,"Tulsa,OK",74103,198000.0,1
925,"Tulsa,OK",74104,275000.0,72
926,"Tulsa,OK",74105,300000.0,143
927,"Tulsa,OK",74106,105000.0,45
928,"Tulsa,OK",74107,126350.0,62
929,"Tulsa,OK",74108,136500.0,17
930,"Tulsa,OK",74110,77750.0,34
931,"Tulsa,OK",74112,160000.0,125
932,"Tulsa,OK",74114,250000.0,119
933,"Tulsa,OK",74115,89000.0,78
934,"Tulsa,OK",74116,190000.0,8
935,"Tulsa,OK",74119,108000.0,27
936,"Tulsa,OK",74120,420000.0,18
937,"Tulsa,OK",74126,69000.0,28
938,"Tulsa,OK",74127,150000.0,75
939,"Tulsa,OK",74128,125500.0,52
940,"Tulsa,OK",74129,170000.0,65
941,"Tulsa,OK",74130,114950.0,4
942,"Tulsa,OK",74131,385000.0,11
943,"Tulsa,OK",74132,279000.0,44
944,"Tulsa,OK",74133,260360.0,215
945,"Tulsa,OK",74134,305000.0,109
946,"Tulsa,OK",74135,242000.0,113
947,"Tulsa,OK",74136,228268.0,124
948,"Tulsa,OK",74137,456000.0,163
949,"Tulsa,OK",74145,210000.0,73
950,"Tulsa,OK",74146,155000.0,33
951,"Virginia Beach,VA",23451,480000.0,67
952,"Virginia Beach,VA",23452,318500.0,77
953,"Virginia Beach,VA",23453,328000.0,48
954,"Virginia Beach,VA",23454,346000.0,77
955,"Virginia Beach,VA",23455,351500.0,91
956,"Virginia Beach,VA",23456,477500.0,114
957,"Virginia Beach,VA",23457,370000.0,1
958,"Virginia Beach,VA",23462,280000.0,97
959,"Virginia Beach,VA",23464,339000.0,81
960,"Washington,DC",20001,735000.0,269
961,"Washington,DC",20002,785000.0,324
962,"Washington,DC",20003,900000.0,178
963,"Washington,DC",20004,502000.0,17
964,"Washington,DC",20005,552000.0,73
965,"Washington,DC",20006,255000.0,3
966,"Washington,DC",20007,1323750.0,164
967,"Washington,DC",20008,555000.0,146
968,"Washington,DC",20009,640000.0,346
969,"Washington,DC",20010,850000.0,127
970,"Washington,DC",20011,734520.0,226
971,"Washington,DC",20012,875000.0,45
972,"Washington,DC",20015,1507500.0,76
973,"Washington,DC",20016,930000.0,183
974,"Washington,DC",20017,735000.0,67
975,"Washington,DC",20018,625000.0,55
976,"Washington,DC",20019,434950.0,111
977,"Washington,DC",20020,431000.0,95
978,"Washington,DC",20024,413450.0,66
979,"Washington,DC",20032,418745.0,50
980,"Washington,DC",20036,379500.0,54
981,"Washington,DC",20037,540000.0,94
